ANO_ELEICAO,NR_TURNO,NM_MUNICIPIO,NR_ZONA,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,SG_PARTIDO,NM_PARTIDO,QT_VOTOS_NOMINAIS,ST_VOTO_EM_TRANSITO,DS_SIT_TOT_TURNO,TOTAL_VOTOS
2020,1,SALVADOR,9,13,Vereador,50001070238,JESSICA SINAI SILVA SOUSA,JÉSSICA,APTO,PT,Partido dos Trabalhadores,47,N,SUPLENTE,2003
2020,1,SALVADOR,3,13,Vereador,50001038213,CLAUDIO DE SENA RAMOS,CLAUDIO DE SENA RAMOS,APTO,PSL,Partido Social Liberal,39,N,SUPLENTE,1937
2020,1,SALVADOR,10,13,Vereador,50000816177,ROBERTO MENEZES GOMES,PR. ROBERTO MENEZES,APTO,PTB,Partido Trabalhista Brasileiro,47,N,SUPLENTE,1936
2020,1,SALVADOR,3,13,Vereador,50000816153,CLAUDIO BISPO SILVA,CAL ME AJUDE,APTO,PTB,Partido Trabalhista Brasileiro,43,N,SUPLENTE,1911
2020,1,SALVADOR,17,13,Vereador,50001070239,MARCOS ANTONIO ALMEIDA SAMPAIO,MARCOS GÊMEOS,APTO,PT,Partido dos Trabalhadores,154,N,SUPLENTE,1906
2020,1,SALVADOR,16,13,Vereador,50000721001,ROSEMBERG BRITO DOS REIS,ROSEMBERG REIS,APTO,MDB,Movimento Democrático Brasileiro,24,N,SUPLENTE,1789
2020,1,SALVADOR,6,13,Vereador,50000720785,JAIRO DA SILVA ROSA,JAIRO ROSA,APTO,PDT,Partido Democrático Trabalhista,35,N,SUPLENTE,1788
2020,1,SALVADOR,9,13,Vereador,50000758892,JOSE BATISTA LIMA,SANGUE NOVO,APTO,PMN,Partido da Mobilização Nacional,11,N,SUPLENTE,1784
2020,1,SALVADOR,12,13,Vereador,50001070216,JOSÉ PINHEIRO ALMEIDA LIMA,PINHEIRO,APTO,PT,Partido dos Trabalhadores,102,N,SUPLENTE,1775
2020,1,SALVADOR,1,13,Vereador,50001247590,NEWTON JOÃO TEIXEIRA JÚNIOR,PROF NEWTON JUNIOR,APTO,PSOL,Partido Socialismo e Liberdade,26,N,SUPLENTE,1775
2020,1,SALVADOR,5,13,Vereador,50000759195,WILSON SERGIO SANTOS SANTANA,IRMÃO SERGINHO,APTO,CIDADANIA,Cidadania,18,N,SUPLENTE,1775
2020,1,SALVADOR,11,13,Vereador,50001115422,NILZA DOS SANTOS BARBOSA,PROFESSORA NILZA,APTO,PT,Partido dos Trabalhadores,32,N,SUPLENTE,1736
2020,1,SALVADOR,3,13,Vereador,50000816195,MILTON TEIXEIRA MELO,MILTON FEBRENTO,APTO,PTB,Partido Trabalhista Brasileiro,39,N,SUPLENTE,1733
2020,1,SALVADOR,13,13,Vereador,50000770627,WALTER SOUZA PEIXOTO JUNIOR,WALTER PEIXOTO,APTO,DC,Democracia Cristã,141,N,SUPLENTE,1731
2020,1,SALVADOR,12,13,Vereador,50000673829,LUIS CARLOS FRANCA MARQUES,LUIZINHO,APTO,PSC,Partido Social Cristão,100,N,SUPLENTE,1730
2020,1,SALVADOR,19,13,Vereador,50000633868,PLACIDO SERRA DE FARIA,PLACIDO FARIA,APTO,PATRIOTA,Patriota,42,N,SUPLENTE,1722
2020,1,SALVADOR,7,13,Vereador,50000720758,EDIVAN CRUZ DO ESPIRITO SANTO,EDIVAN CRUZ,APTO,PDT,Partido Democrático Trabalhista,86,N,SUPLENTE,1708
2020,1,SALVADOR,15,13,Vereador,50000665888,ANDRE LUIS MOTA DOS SANTOS,ANDRE MOTA,APTO,PODE,Podemos,8,N,SUPLENTE,1698
2020,1,SALVADOR,5,13,Vereador,50001070199,RODRIGO MENEZES COELHO,RODRIGO COELHO,APTO,PT,Partido dos Trabalhadores,14,N,SUPLENTE,1693
2020,1,SALVADOR,8,13,Vereador,50001070217,WALTER KIYOSHI TAKEMOTO,WALTER KIYOSHI TAKEMOTO,APTO,PT,Partido dos Trabalhadores,40,N,SUPLENTE,1677
2020,1,SALVADOR,18,13,Vereador,50000720775,GABRIEL SANTANA SENA TORRES,GABRIEL RG,APTO,PDT,Partido Democrático Trabalhista,18,N,SUPLENTE,1669
2020,1,SALVADOR,11,13,Vereador,50000665834,MARIA JOSÉ LOPES ALVES,TIA MARIA REIS,APTO,PSDB,Partido da Social Democracia Brasileira,1015,N,SUPLENTE,1668
2020,1,SALVADOR,12,13,Vereador,50000720729,ADIELMA DO SOCORRO DA SILVA NIZARALA,DRA ADIELMA NIZARALA,APTO,PDT,Partido Democrático Trabalhista,72,N,SUPLENTE,1660
2020,1,SALVADOR,18,13,Vereador,50001037305,ÂNGELA CRISTINA SANTOS GUIMARÃES,ÂNGELA GUIMARÃES,APTO,PC do B,Partido Comunista do Brasil,145,N,SUPLENTE,1648
2020,1,SALVADOR,3,13,Vereador,50000816171,ANTONIO CARLOS BULHOSA GUSMÃO NETO,GUSMÃO NETO,APTO,PTB,Partido Trabalhista Brasileiro,48,N,SUPLENTE,1644
2020,1,SALVADOR,2,13,Vereador,50000952028,JUAREZ SANTANA ANDRADE,PASTOR JUAREZ,APTO,SOLIDARIEDADE,Solidariedade,38,N,SUPLENTE,1644
2020,1,SALVADOR,4,13,Vereador,50001247607,JOÃO CARLOS DA SILVA SANTOS JUNIOR,JUNIOR DO DEPÓSITO,APTO,PSOL,Partido Socialismo e Liberdade,6,N,SUPLENTE,1636
2020,1,SALVADOR,16,13,Vereador,50000633844,JUSSILVIO QUEIROZ PENA,PROFESSOR JUSSILVIO PENA,APTO,PATRIOTA,Patriota,76,N,SUPLENTE,1634
2020,1,SALVADOR,4,13,Vereador,50000633847,LÁZARO ALEXANDRE PEREIRA DE ANDRADE,ALEXANDRE TCHACA TCHACA,APTO,PATRIOTA,Patriota,17,N,SUPLENTE,1622
2020,1,SALVADOR,2,13,Vereador,50001247404,ANTONIO TADEU NASCIMENTO FERNANDES,CAPITÃO TADEU,APTO,PROS,Partido Republicano da Ordem Social,67,N,NÃO ELEITO,1603
2020,1,SALVADOR,11,13,Vereador,50001247577,MIRALVA ALVES NASCIMENTO,DONA MIRA DAS GUERREIRAS,APTO,PSOL,Partido Socialismo e Liberdade,72,N,SUPLENTE,1596
2020,1,SALVADOR,6,13,Vereador,50000759228,LAUDELINO SOUZA DA CONCEIÇÃO,LAU,APTO,CIDADANIA,Cidadania,36,N,SUPLENTE,1594
2020,1,SALVADOR,18,13,Vereador,50001038207,ALYSSON CORREIA CARVALHO,ALYSSON CARVALHO,APTO,PSL,Partido Social Liberal,43,N,SUPLENTE,1592
2020,1,SALVADOR,4,13,Vereador,50001070219,CEDRO COSTA E SILVA,CEDRO SILVA,APTO,PT,Partido dos Trabalhadores,98,N,SUPLENTE,1591
2020,1,SALVADOR,14,13,Vereador,50001037277,MARLEIDE MOREIRA NOGUEIRA,MARLEIDE NOGUEIRA,APTO,PC do B,Partido Comunista do Brasil,106,N,SUPLENTE,1582
2020,1,SALVADOR,17,11,Prefeito,50000771827,CELSO ZALLIO COELHO,CELSINHO COTRIM,APTO,PROS,Partido Republicano da Ordem Social,37,N,NÃO ELEITO,1578
2020,1,SALVADOR,19,13,Vereador,50000759375,JOZIAS SOUSA DA SILVA,JOZIAS SOUSA,APTO,PL,Partido Liberal,54,N,SUPLENTE,1574
2020,1,SALVADOR,3,13,Vereador,50000952005,FABRICIO XAVIER DOS SANTOS,FABRICIO BI,APTO,SOLIDARIEDADE,Solidariedade,19,N,SUPLENTE,1555
2020,1,SALVADOR,15,13,Vereador,50000759368,MOISÉS SILVA FEITOSA DE SIQUEIRA,MOISÉS FEITOSA,APTO,PL,Partido Liberal,21,N,SUPLENTE,1548
2020,1,SALVADOR,1,13,Vereador,50001070253,JOSÉ RICARDO MONTEIRO NASCIMENTO,PROFESSOR RICARDO MONTEIRO,APTO,PT,Partido dos Trabalhadores,50,N,SUPLENTE,1535
2020,1,SALVADOR,7,13,Vereador,50000770615,ANTONIO CAETANO DOS SANTOS,RAMOS CAETANO,APTO,DC,Democracia Cristã,26,N,SUPLENTE,1520
2020,1,SALVADOR,1,13,Vereador,50000816267,TAIANA LEAL FERNANDES,TAIANA LEAL,APTO,DEM,Democratas,135,N,SUPLENTE,1483
2020,1,SALVADOR,16,13,Vereador,50000758363,JADSON PEREIRA PAIM,JAU PAIM,APTO,REPUBLICANOS,REPUBLICANOS,21,N,SUPLENTE,1477
2020,1,SALVADOR,9,13,Vereador,50000913265,UBIRACI CARLUCIO DOS SANTOS,PROFESSOR BIRA,APTO,PSB,Partido Socialista Brasileiro,84,N,SUPLENTE,1474
2020,1,SALVADOR,15,13,Vereador,50001070200,ANTÔNIO CARLOS SILVA SANTOS,CARLOS PAZ,APTO,PT,Partido dos Trabalhadores,7,N,SUPLENTE,1470
2020,1,SALVADOR,19,13,Vereador,50001070218,AILTON DOS SANTOS FERREIRA,AILTON FERREIRA,APTO,PT,Partido dos Trabalhadores,71,N,SUPLENTE,1467
2020,1,SALVADOR,14,13,Vereador,50000633879,HUMBERTO RIOS DE OLIVEIRA,BETÃO DA VILA,APTO,PATRIOTA,Patriota,89,N,SUPLENTE,1448
2020,1,SALVADOR,13,13,Vereador,50000952007,ROMILSON CONCEIÇÃO DE ALMEIDA,PAPINHA,APTO,SOLIDARIEDADE,Solidariedade,25,N,SUPLENTE,1445
2020,1,SALVADOR,13,13,Vereador,50000642683,MARIA QUITERIA MENDES DE JESUS,MARIA QUITÉRIA,APTO,AVANTE,AVANTE,134,N,SUPLENTE,1438
2020,1,SALVADOR,19,13,Vereador,50000913889,MARCELO CARVALHO LAVIGNE,MARCELO CARVALHO,APTO,REDE,Rede Sustentabilidade,75,N,NÃO ELEITO,1433
2020,1,SALVADOR,18,13,Vereador,50000665855,WELLINGTON MENDES DE CASTRO,PROFESSOR WELLINGTON MENDES,APTO,PSDB,Partido da Social Democracia Brasileira,16,N,SUPLENTE,1427
2020,1,SALVADOR,1,13,Vereador,50000816198,FRANCISCO DE ASSIS DOS SANTOS VANDERLEI,NA FÉ CHICO,APTO,PTB,Partido Trabalhista Brasileiro,3,N,SUPLENTE,1419
2020,1,SALVADOR,13,13,Vereador,50000758882,IJARUY ATHAYDE ALCANTARA GOMES DE ASSIS,JAU ASSIS,APTO,PMN,Partido da Mobilização Nacional,96,N,SUPLENTE,1390
2020,1,SALVADOR,13,13,Vereador,50000642688,FRANCISCO SILVA MOREIRA,FRANCO MOREIRA,APTO,AVANTE,AVANTE,17,N,SUPLENTE,1371
2020,1,SALVADOR,1,13,Vereador,50000633851,NILTON RIBEIRO DA CRUZ,DR NILTON CRUZ,APTO,PATRIOTA,Patriota,33,N,SUPLENTE,1350
2020,1,SALVADOR,2,13,Vereador,50000759362,LUCIENE RODRIGUES REGIS,PASTORA LUCIENE,APTO,PL,Partido Liberal,43,N,SUPLENTE,1341
2020,1,SALVADOR,15,13,Vereador,50000633855,ALEX SOUSA DA SILVA,ALEX KINHO,APTO,PATRIOTA,Patriota,7,N,SUPLENTE,1338
2020,1,SALVADOR,5,13,Vereador,50000665923,JOSÉ DE SOUZA CARVALHO JUNIOR,ZÉ DE DUNGA,APTO,PODE,Podemos,13,N,SUPLENTE,1320
2020,1,SALVADOR,2,13,Vereador,50000816259,CARLOS ALBERTO BATISTA NEVES,CARLOS ALBERTO BATISTA NEVES,APTO,DEM,Democratas,112,N,SUPLENTE,1313
2020,1,SALVADOR,12,13,Vereador,50000770632,ANTONIO MARCOS VIEIRA DE OLIVEIRA,MARCOS CEARA,APTO,DC,Democracia Cristã,15,N,SUPLENTE,1309
2020,1,SALVADOR,15,13,Vereador,50000759220,CLAYTON COSTA OLIVEIRA,CLAYTON COSTA,APTO,CIDADANIA,Cidadania,69,N,SUPLENTE,1304
2020,1,SALVADOR,13,13,Vereador,50000633845,EDMAR ROCHA SILVA,MAZINHO RIFA,APTO,PATRIOTA,Patriota,1,N,SUPLENTE,1274
2020,1,SALVADOR,18,13,Vereador,50000758388,EDSON ALVES DE BRITO,EDSON DA UNIÃO,APTO,REPUBLICANOS,REPUBLICANOS,31,N,SUPLENTE,1270
2020,1,SALVADOR,12,13,Vereador,50000913260,JANDIRA SANTANA DA CRUZ,JANDA MAWUSI,APTO,PSB,Partido Socialista Brasileiro,79,N,SUPLENTE,1267
2020,1,SALVADOR,16,13,Vereador,50000758907,VLADIMIR SANTOS DE SOUZA,NEN VLADIMIR,APTO,PMN,Partido da Mobilização Nacional,50,N,SUPLENTE,1264
2020,1,SALVADOR,13,13,Vereador,50000998763,RENAN ANTONIO VIANA BRANDÃO,RENAN BRANDAO,APTO,PSD,Partido Social Democrático,22,N,SUPLENTE,1245
2020,1,SALVADOR,8,13,Vereador,50000665835,MARIO SERGIO DIAS CORREIA,MARIO SÉRGIO CORREIA,APTO,PSDB,Partido da Social Democracia Brasileira,381,N,SUPLENTE,1244
2020,1,SALVADOR,15,13,Vereador,50000816233,KATIA MARIA ALVES SANTOS,KATIA ALVES,APTO,DEM,Democratas,22,N,SUPLENTE,1243
2020,1,SALVADOR,10,13,Vereador,50000666024,ELIEL CAPISTRANO DE SOUSA,ELIEL,APTO,PV,Partido Verde,21,N,SUPLENTE,1243
2020,1,SALVADOR,3,13,Vereador,50000634389,RODRIGO AUGUSTO RIBEIRO ALVES,RODRIGO RARA,APTO,NOVO,Partido Novo,29,N,NÃO ELEITO,1233
2020,1,SALVADOR,7,13,Vereador,50001070247,CARLOS ALVES RIBEIRO,CARLOS ALVES,APTO,PT,Partido dos Trabalhadores,7,N,SUPLENTE,1229
2020,1,SALVADOR,3,13,Vereador,50001070245,LUIS PAULO MOTA DE OLIVEIRA,PAULO MOTA,APTO,PT,Partido dos Trabalhadores,51,N,SUPLENTE,1228
2020,1,SALVADOR,11,13,Vereador,50000816143,ALAN LIMA SANTOS,ALANZINHO,APTO,PTB,Partido Trabalhista Brasileiro,65,N,SUPLENTE,1223
2020,1,SALVADOR,11,13,Vereador,50000642698,EDVALDO OLIVEIRA DOS SANTOS,PR. EDVALDO OLIVEIRA,APTO,AVANTE,AVANTE,252,N,SUPLENTE,1222
2020,1,SALVADOR,11,13,Vereador,50000913261,JAYME RAMOS DE QUEIROZ NETO,JAYME NETO,APTO,PSB,Partido Socialista Brasileiro,50,N,SUPLENTE,1207
2020,1,SALVADOR,10,13,Vereador,50001247231,LUIZ CLAUDIO LEITE DE OLIVEIRA SANTOS,CLÁUDIO LEITE GALEGO,APTO,PP,PROGRESSISTAS,10,N,NÃO ELEITO,1205
2020,1,SALVADOR,2,13,Vereador,50000633842,GENILSON SOUSA DOS SANTOS,GENO,APTO,PATRIOTA,Patriota,15,N,SUPLENTE,1197
2020,1,SALVADOR,18,13,Vereador,50000642720,RINIVALDO CERQUEIRA SANTOS,RINIVALDO CERQUEIRA,APTO,AVANTE,AVANTE,140,N,SUPLENTE,1194
2020,1,SALVADOR,16,13,Vereador,50001247212,MAIZA FERNANDES LEITE,MAIZA LEÃO,APTO,PP,PROGRESSISTAS,62,N,NÃO ELEITO,1189
2020,1,SALVADOR,15,13,Vereador,50001037290,NAIRA DOS SANTOS GOMES,NAIRA GOMES,APTO,PC do B,Partido Comunista do Brasil,32,N,SUPLENTE,1181
2020,1,SALVADOR,4,13,Vereador,50000952025,LÚCIO CÉSAR BAHIA SOUZA,LUCIO BAHIA,APTO,SOLIDARIEDADE,Solidariedade,17,N,SUPLENTE,1178
2020,1,SALVADOR,17,13,Vereador,50000637186,ALEX CARDOSO DOS SANTOS,ALEX CARDOSO,APTO,PRTB,Partido Renovador Trabalhista Brasileiro,20,N,NÃO ELEITO,1177
2020,1,SALVADOR,9,13,Vereador,50001038222,ANTONIO FERNANDO FERREIRA OLIVEIRA,FERNANDO OLIVEIRA VETERINÁRIO,APTO,PSL,Partido Social Liberal,58,N,SUPLENTE,1174
2020,1,SALVADOR,11,13,Vereador,50000642696,JAIRO CARVALHO ALVES,JAIRO ALVES,APTO,AVANTE,AVANTE,45,N,SUPLENTE,1172
2020,1,SALVADOR,10,13,Vereador,50000759348,ANDRÉ LUIS COSTA SANTIAGO,ANDRÉ BAHIA,APTO,PL,Partido Liberal,79,N,SUPLENTE,1162
2020,1,SALVADOR,6,13,Vereador,50000998791,VANDER LUIZ PEREIRA COSTA JUNIOR,PROFESSOR VANDER COSTA,APTO,PSD,Partido Social Democrático,79,N,SUPLENTE,1154
2020,1,SALVADOR,11,13,Vereador,50000758358,ALMIRO CRISTOVAO DO NASCIMENTO,PR ALMIRO NASCIMENTO,APTO,REPUBLICANOS,REPUBLICANOS,32,N,SUPLENTE,1147
2020,1,SALVADOR,3,13,Vereador,50000665920,UELITON SANTOS  DA CONCEIÇÃO,UELITON SANTOS,APTO,PODE,Podemos,16,N,SUPLENTE,1134
2020,1,SALVADOR,18,13,Vereador,50000759389,ISRAEL MENEZES SANTOS,DR. ISRAEL,APTO,PL,Partido Liberal,46,N,SUPLENTE,1133
2020,1,SALVADOR,19,13,Vereador,50000770620,CREISLÃ LEAL DOS SANTOS,CREISLÃ,APTO,DC,Democracia Cristã,14,N,SUPLENTE,1121
2020,1,SALVADOR,8,13,Vereador,50000816287,REGINALDO DA SILVA DE ANDRADE,HOLLYFIELD,APTO,DEM,Democratas,59,N,SUPLENTE,1120
2020,1,SALVADOR,6,13,Vereador,50000633840,ITALO ROMANO EDUARDO,ITALO ROMANO,APTO,PATRIOTA,Patriota,70,N,SUPLENTE,1096
2020,1,SALVADOR,8,13,Vereador,50001247217,SILVIO BARBOSA DA FRANÇA,ARITANA DE OXÓSSI,APTO,PP,PROGRESSISTAS,339,N,NÃO ELEITO,1093
2020,1,SALVADOR,8,13,Vereador,50000816275,THEOPHILO ANTONIO RIBAS GONDIM,DR. THEOPHILO GONDIM,APTO,DEM,Democratas,46,N,SUPLENTE,1085
2020,1,SALVADOR,14,13,Vereador,50000721015,MARCOS DE OLIVEIRA MAURÍCIO,MARCOS MAURÍCIO ,APTO,MDB,Movimento Democrático Brasileiro,31,N,SUPLENTE,1083
2020,1,SALVADOR,2,13,Vereador,50000758374,RÔMULO VASCONCELOS DE MORAES,ROMINHO,APTO,REPUBLICANOS,REPUBLICANOS,20,N,SUPLENTE,1063
2020,1,SALVADOR,12,13,Vereador,50000720753,ANA ROSA LOPEZ MENDES,ANA ROSA,APTO,PDT,Partido Democrático Trabalhista,64,N,SUPLENTE,1062
2020,1,SALVADOR,9,13,Vereador,50000770594,LEANDRO SOUZA DOS SANTOS,LEO DO PÃO,APTO,DC,Democracia Cristã,3,N,SUPLENTE,1062
2020,1,SALVADOR,1,13,Vereador,50000665807,CARLOS HENRIQUE SOUZA DOS SANTOS,PIABA SHOW,APTO,PSDB,Partido da Social Democracia Brasileira,8,N,SUPLENTE,1057
2020,1,SALVADOR,13,13,Vereador,50000816165,PAULO BRITO DOS SANTOS,PAULO BRITO,APTO,PTB,Partido Trabalhista Brasileiro,38,N,SUPLENTE,1051
2020,1,SALVADOR,10,13,Vereador,50000770621,MESSIAS SANT ANA DIAS,MESSIAS DIAS,APTO,DC,Democracia Cristã,46,N,SUPLENTE,1032
2020,1,SALVADOR,19,13,Vereador,50000816184,LUCIANO SANTIAGO DOS SANTOS,LUCK SANTIAGO,APTO,PTB,Partido Trabalhista Brasileiro,2,N,SUPLENTE,1032
2020,1,SALVADOR,6,13,Vereador,50000720786,OTÁVIO SILVA FERREIRA SANTOS,OTÁVIO FERREIRA,APTO,PDT,Partido Democrático Trabalhista,9,N,SUPLENTE,1026
2020,1,SALVADOR,11,13,Vereador,50000913250,ARIANE MOREIRA DE SENNA,ARIANE SENNA,APTO,PSB,Partido Socialista Brasileiro,25,N,SUPLENTE,1023
2020,1,SALVADOR,1,13,Vereador,50000633857,JOEL BRITO DOS SANTOS,JOEL DOEKA,APTO,PATRIOTA,Patriota,2,N,SUPLENTE,1009
2020,1,SALVADOR,12,13,Vereador,50000665800,NELSON PEREIRA FONTES,NELSINHO DO SUBURBIO NEWS,APTO,PSDB,Partido da Social Democracia Brasileira,8,N,SUPLENTE,1006
2020,1,SALVADOR,9,13,Vereador,50000634393,LUCIANA BORGES LOUREIRO BUCK,LUCIANA BUCK,APTO,NOVO,Partido Novo,9,N,NÃO ELEITO,994
2020,1,SALVADOR,4,13,Vereador,50000770596,AILTON LEONARDO BARBOSA SANCHES,AILTON LEONARDO BARBOSA SANCHE,APTO,DC,Democracia Cristã,14,N,SUPLENTE,992
2020,1,SALVADOR,3,13,Vereador,50000633900,UILSON RAMOS DOS SANTOS,SINHO RAMOS,APTO,PATRIOTA,Patriota,92,N,SUPLENTE,991
2020,1,SALVADOR,12,13,Vereador,50000913268,DEIVID MENDES DA SILVA,DEIVID MENDES,APTO,PSB,Partido Socialista Brasileiro,5,N,SUPLENTE,991
2020,1,SALVADOR,5,13,Vereador,50000633854,JOAO ABREU FILHO,DR JOAO DENTISTA,APTO,PATRIOTA,Patriota,7,N,SUPLENTE,989
2020,1,SALVADOR,11,13,Vereador,50000913229,CLARISVALDO LIBÓRIO DA SILVA,CLARISVALDO LIBÓRIO,APTO,PSB,Partido Socialista Brasileiro,7,N,SUPLENTE,984
2020,1,SALVADOR,1,13,Vereador,50000633884,ENEAS DIBELO ESTRELA,MAJOR ESTRELA,APTO,PATRIOTA,Patriota,37,N,SUPLENTE,982
2020,1,SALVADOR,18,13,Vereador,50000758897,HAMILTON ALEXANDRE SANTOS DOS ANJOS,HAMILTON ALEXANDRE,APTO,PMN,Partido da Mobilização Nacional,12,N,SUPLENTE,971
2020,1,SALVADOR,1,13,Vereador,50000816283,JORGE ALBERTO PINHO OLIVEIRA,CORONEL PINHO,APTO,DEM,Democratas,59,N,SUPLENTE,965
2020,1,SALVADOR,14,13,Vereador,50000642743,TANCREDO ISIDORIO CELESTINO DE SANTANA,TANCREDO ISIDORIO,APTO,AVANTE,AVANTE,47,N,SUPLENTE,961
2020,1,SALVADOR,14,13,Vereador,50000913914,SILAS MARCOS DE SANTANA LOPES,SILAS LOPES,APTO,REDE,Rede Sustentabilidade,22,N,NÃO ELEITO,951
2020,1,SALVADOR,10,13,Vereador,50000998786,UBIRATAN FERREIRA DOS SANTOS,BIRA DA LIGA,APTO,PSD,Partido Social Democrático,5,N,SUPLENTE,947
2020,1,SALVADOR,5,13,Vereador,50001247405,ROGÉRIO MARTINS DA ROCHA,ROGÉRIO ROCHA,APTO,PROS,Partido Republicano da Ordem Social,11,N,NÃO ELEITO,945
2020,1,SALVADOR,1,13,Vereador,50000666010,ANTONIEL CARVALHO DA PURIFICAÇÃO,ANTONIEL CARVALHO,APTO,PV,Partido Verde,7,N,SUPLENTE,944
2020,1,SALVADOR,15,13,Vereador,50001038191,JOÃO RODRIGUES GOMES,JOÃO GOMES,APTO,PSL,Partido Social Liberal,34,N,SUPLENTE,940
2020,1,SALVADOR,2,13,Vereador,50001247598,JORGE DA CRUZ VIEIRA,JORGE X,APTO,PSOL,Partido Socialismo e Liberdade,157,N,SUPLENTE,938
2020,1,SALVADOR,7,13,Vereador,50001038246,JOSÉ EXPEDITO DA SILVA ALVES,BETO COMUNIDADE,APTO,PSL,Partido Social Liberal,3,N,SUPLENTE,937
2020,1,SALVADOR,13,13,Vereador,50000720993,JORGE BASTOS BORGES,JORGE BASTOS - AMIGO DO POVO,APTO,MDB,Movimento Democrático Brasileiro,4,N,SUPLENTE,933
2020,1,SALVADOR,2,13,Vereador,50001038220,VINÍCIUS FERREIRA TELES DE GÓES,VINICIUS TELES,APTO,PSL,Partido Social Liberal,6,N,SUPLENTE,929
2020,1,SALVADOR,13,13,Vereador,50001247610,ISADORA MARIA SALOMÃO DE OLIVEIRA,ISADORA SALOMÃO,APTO,PSOL,Partido Socialismo e Liberdade,141,N,SUPLENTE,928
2020,1,SALVADOR,17,13,Vereador,50000758875,ANDRE LUIZ PEREIRA SANTOS SOARES,ANDRE SOARES,APTO,PMN,Partido da Mobilização Nacional,11,N,SUPLENTE,924
2020,1,SALVADOR,9,13,Vereador,50001247606,MARCIA MARIA SANTOS DO NASCIMENTO DIAS,MARCIA MINISTRA,APTO,PSOL,Partido Socialismo e Liberdade,19,N,SUPLENTE,912
2020,1,SALVADOR,12,13,Vereador,50000913264,KARLA LOPES BORGES  DE MELO,KARLA BORGES,APTO,PSB,Partido Socialista Brasileiro,39,N,SUPLENTE,910
2020,1,SALVADOR,3,13,Vereador,50000758378,CRISTIANO FERREIRA DOS SANTOS,CRISTIANO SANTOS,APTO,REPUBLICANOS,REPUBLICANOS,11,N,SUPLENTE,902
2020,1,SALVADOR,5,13,Vereador,50000998767,JOÃO MARCELO FERREIRA DE PAULO,JOÃO MARCELO,APTO,PSD,Partido Social Democrático,28,N,SUPLENTE,901
2020,1,SALVADOR,19,13,Vereador,50000720761,FLORIANO BARBOZA SILVA,FLORIANO BARBOZA,APTO,PDT,Partido Democrático Trabalhista,42,N,SUPLENTE,898
2020,1,SALVADOR,10,13,Vereador,50000998757,GILDASIO DA SILVA,DATE GIL,APTO,PSD,Partido Social Democrático,15,N,SUPLENTE,898
2020,1,SALVADOR,18,13,Vereador,50001247575,FABIO NOGUEIRA DE OLIVEIRA,PROF FABIO NOGUEIRA,APTO,PSOL,Partido Socialismo e Liberdade,28,N,SUPLENTE,896
2020,1,SALVADOR,19,13,Vereador,50001247398,CARLOS ALBERTO ARAÚJO LOPES,CARLOS LOPES BIRRO BIRRO,APTO,PROS,Partido Republicano da Ordem Social,29,N,NÃO ELEITO,894
2020,1,SALVADOR,2,13,Vereador,50000758885,LUIS CARLOS SANTANA OLIVEIRA,CAKAH OLIVEIRA,APTO,PMN,Partido da Mobilização Nacional,18,N,SUPLENTE,891
2020,1,SALVADOR,3,13,Vereador,50000816158,JOSUE DA SILVA VITORINO,JOSUE VITORINO JOCA,APTO,PTB,Partido Trabalhista Brasileiro,27,N,SUPLENTE,887
2020,1,SALVADOR,13,13,Vereador,50000720744,FABIANO VIANNA COPPIETERS,FABIANO COPPIETERS,APTO,PDT,Partido Democrático Trabalhista,139,N,SUPLENTE,886
2020,1,SALVADOR,12,13,Vereador,50000913255,WALDEMAR ALMEIDA DE OLIVEIRA,WALDEMAR OLIVEIRA,APTO,PSB,Partido Socialista Brasileiro,43,N,SUPLENTE,882
2020,1,SALVADOR,9,13,Vereador,50000633902,ANDERSON LUIS SANTOS,APÓSTOLO ANDERSON,APTO,PATRIOTA,Patriota,6,N,SUPLENTE,881
2020,1,SALVADOR,11,13,Vereador,50000665914,WALDIR SILVA SANTOS FILHO,PROF. WALDIR EBF,APTO,PODE,Podemos,162,N,SUPLENTE,880
2020,1,SALVADOR,6,13,Vereador,50000720759,ELIEZER VARJÃO BOMFIM FILHO,LÉO VARJÃO,APTO,PDT,Partido Democrático Trabalhista,53,N,SUPLENTE,876
2020,1,SALVADOR,10,13,Vereador,50000633896,ZEILDA ALVES BONFIM,DRA ZEILDA ALVES,APTO,PATRIOTA,Patriota,90,N,SUPLENTE,862
2020,1,SALVADOR,8,13,Vereador,50000666061,JOSE ANDRE BARBOSA JUNIOR,PROFESSOR ANDRE JR,APTO,PV,Partido Verde,28,N,SUPLENTE,859
2020,1,SALVADOR,3,13,Vereador,50000816189,ROBERTO ARAUJO FERREIRA,PASTOR ROBERTO ARAUJO,APTO,PTB,Partido Trabalhista Brasileiro,30,N,SUPLENTE,854
2020,1,SALVADOR,16,13,Vereador,50001038214,SÉRGIO BARRETO REIS,SÉRGIO S SCAR,APTO,PSL,Partido Social Liberal,60,N,SUPLENTE,854
2020,1,SALVADOR,19,13,Vereador,50001070246,LUIS ROGERIO SILVA DOS SANTOS,ROGÉRIO SANTOS,APTO,PT,Partido dos Trabalhadores,52,N,SUPLENTE,854
